,gene_id,log2_RE_FC,Z_score,gene_name,gene_biotype
6224,ENSG00000143355,-0.201822501,-20.31642867,LHX9,protein_coding
5978,ENSG00000013016,-0.202167502,-12.98564817,EHD3,protein_coding
4332,ENSG00000263465,-0.20217146,-5.919592644,SRSF8,protein_coding
1951,ENSG00000065413,-0.202206444,-3.066666456,ANKRD44,protein_coding
6172,ENSG00000174405,-0.202289749,-17.14256683,LIG4,protein_coding
5654,ENSG00000148660,-0.20229233,-10.15336605,CAMK2G,protein_coding
4900,ENSG00000083828,-0.202483438,-7.187169997,ZNF586,protein_coding
3667,ENSG00000147416,-0.202519286,-4.890644413,ATP6V1B2,protein_coding
720,ENSG00000153162,-0.202684355,-2.140646323,BMP6,protein_coding
3346,ENSG00000181004,-0.202693913,-4.47300105,BBS12,protein_coding
5769,ENSG00000198185,-0.20270391,-10.87192394,ZNF334,protein_coding
125,ENSG00000270757,-0.20275909,3.62145682,HSPE1-MOB4,protein_coding
3376,ENSG00000204947,-0.202785943,-4.511295434,ZNF425,protein_coding
5195,ENSG00000089220,-0.202802892,-8.135901181,PEBP1,protein_coding
5965,ENSG00000101298,-0.202935358,-12.84283473,SNPH,protein_coding
4592,ENSG00000196757,-0.202959157,-6.444946682,ZNF700,protein_coding
2033,ENSG00000182944,-0.203035738,-3.133050294,EWSR1,protein_coding
5009,ENSG00000111249,-0.203203135,-7.516843166,CUX2,protein_coding
4912,ENSG00000159259,-0.203323335,-7.223338869,CHAF1B,protein_coding
3426,ENSG00000197302,-0.203367984,-4.574803957,KRBOX5,protein_coding
1344,ENSG00000150627,-0.203403362,-2.565547771,WDR17,protein_coding
3671,ENSG00000262050,-0.203411135,-4.894053816,NA,lncRNA
3934,ENSG00000099954,-0.203451365,-5.299643844,CECR2,protein_coding
4028,ENSG00000108309,-0.203454983,-5.458179545,RUNDC3A,protein_coding
4529,ENSG00000132680,-0.20359188,-6.309424873,KHDC4,protein_coding
5861,ENSG00000135966,-0.203685397,-11.7074366,TGFBRAP1,protein_coding
5321,ENSG00000174013,-0.203866994,-8.579103787,FBXO45,protein_coding
6140,ENSG00000165914,-0.203920336,-16.27218932,TTC7B,protein_coding
3971,ENSG00000277268,-0.203951803,-5.364176434,LHX1-DT,lncRNA
4567,ENSG00000126970,-0.203999825,-6.391067937,ZC4H2,protein_coding
4999,ENSG00000116539,-0.204261449,-7.491092158,ASH1L,protein_coding
3519,ENSG00000106351,-0.204327004,-4.697329157,AGFG2,protein_coding
3970,ENSG00000075340,-0.204366556,-5.360934805,ADD2,protein_coding
5424,ENSG00000205269,-0.204369444,-9.042699185,TMEM170B,protein_coding
5472,ENSG00000189369,-0.204541549,-9.228235657,GSPT2,protein_coding
4285,ENSG00000250846,-0.204755653,-5.828951894,EPHA5-AS1,lncRNA
4016,ENSG00000154229,-0.204779566,-5.433032335,PRKCA,protein_coding
4886,ENSG00000110148,-0.204882063,-7.157143214,CCKBR,protein_coding
6049,ENSG00000197782,-0.204883893,-14.12219431,ZNF780A,protein_coding
3750,ENSG00000164114,-0.204890763,-5.01831165,MAP9,protein_coding
6057,ENSG00000124209,-0.205024807,-14.24200492,RAB22A,protein_coding
3571,ENSG00000134287,-0.205186918,-4.761280908,ARF3,protein_coding
5205,ENSG00000099365,-0.205300611,-8.185593513,STX1B,protein_coding
4865,ENSG00000184014,-0.205348309,-7.107688953,DENND5A,protein_coding
5977,ENSG00000171604,-0.205391482,-12.97404441,CXXC5,protein_coding
5299,ENSG00000159202,-0.205483348,-8.479794565,UBE2Z,protein_coding
5516,ENSG00000114812,-0.205672867,-9.428734103,VIPR1,protein_coding
5097,ENSG00000013374,-0.205697781,-7.815776759,NUB1,protein_coding
3691,ENSG00000137449,-0.20581483,-4.934181264,CPEB2,protein_coding
4898,ENSG00000179119,-0.205849552,-7.179357448,SPTY2D1,protein_coding
3233,ENSG00000009335,-0.20595204,-4.34196026,UBE3C,protein_coding
4527,ENSG00000095209,-0.205991674,-6.302421036,TMEM38B,protein_coding
3272,ENSG00000280987,-0.205997828,-4.388582089,MATR3,protein_coding
5798,ENSG00000165185,-0.206121528,-11.07960272,KIAA1958,protein_coding
2505,ENSG00000237720,-0.206235185,-3.547981803,NA,lncRNA
6013,ENSG00000164330,-0.206362225,-13.46963915,EBF1,protein_coding
4905,ENSG00000291181,-0.206597573,-7.196638174,NA,lncRNA
2225,ENSG00000114491,-0.206730631,-3.279857904,UMPS,protein_coding
5732,ENSG00000228223,-0.206922504,-10.59812734,HCG11,lncRNA
4381,ENSG00000290680,-0.207135326,-6.012582657,NA,lncRNA
4780,ENSG00000197798,-0.207154626,-6.890440161,FAM118B,protein_coding
5063,ENSG00000126457,-0.207159911,-7.683239493,PRMT1,protein_coding
6251,ENSG00000084731,-0.207239565,-23.45141878,KIF3C,protein_coding
6174,ENSG00000142459,-0.207565027,-17.23084163,EVI5L,protein_coding
3256,ENSG00000115866,-0.2076995,-4.367619247,DARS1,protein_coding
5431,ENSG00000175073,-0.207766771,-9.074534307,VCPIP1,protein_coding
1673,ENSG00000131848,-0.207775031,-2.832153391,ZSCAN5A,protein_coding
2168,ENSG00000170248,-0.20781422,-3.23939088,PDCD6IP,protein_coding
5477,ENSG00000157216,-0.207841952,-9.241278386,SSBP3,protein_coding
3641,ENSG00000263002,-0.207872446,-4.855726257,ZNF234,protein_coding
3605,ENSG00000246596,-0.20790549,-4.808787819,SIMC1P1,transcribed_unprocessed_pseudogene
5984,ENSG00000122778,-0.207935553,-13.02930227,KIAA1549,protein_coding
5959,ENSG00000186280,-0.207964055,-12.761772,KDM4D,protein_coding
3085,ENSG00000107130,-0.207984001,-4.170735225,NCS1,protein_coding
5111,ENSG00000135749,-0.208023638,-7.841892033,PCNX2,protein_coding
3100,ENSG00000105270,-0.208161094,-4.189166912,CLIP3,protein_coding
5806,ENSG00000249242,-0.208182355,-11.19437552,TMEM150C,protein_coding
2932,ENSG00000171497,-0.208185331,-3.988006637,PPID,protein_coding
5341,ENSG00000175611,-0.208405705,-8.685785472,ERCC6L2-AS1,lncRNA
5331,ENSG00000111850,-0.208476483,-8.634299659,SMIM8,protein_coding
1144,ENSG00000006757,-0.208576585,-2.419685771,PNPLA4,protein_coding
4875,ENSG00000029725,-0.208623642,-7.1387203,RABEP1,protein_coding
4599,ENSG00000114416,-0.208662013,-6.459658604,FXR1,protein_coding
5994,ENSG00000114030,-0.208683241,-13.15029801,KPNA1,protein_coding
5233,ENSG00000205339,-0.208715959,-8.274142247,IPO7,protein_coding
5909,ENSG00000136603,-0.208723689,-12.24987721,SKIL,protein_coding
1439,ENSG00000100376,-0.208806346,-2.636124723,FAM118A,protein_coding
5481,ENSG00000004534,-0.208969397,-9.252079286,RBM6,protein_coding
3554,ENSG00000261408,-0.20900936,-4.736671639,TEN1-CDK3,protein_coding
2669,ENSG00000260774,-0.209052076,-3.718646,NA,lncRNA
5301,ENSG00000276644,-0.209134601,-8.486695963,DACH1,protein_coding
4890,ENSG00000166913,-0.209163126,-7.160984522,YWHAB,protein_coding
5280,ENSG00000136717,-0.209185586,-8.421693176,BIN1,protein_coding
4495,ENSG00000214367,-0.209380871,-6.242986154,HAUS3,protein_coding
6171,ENSG00000063854,-0.209503839,-17.09143211,HAGH,protein_coding
4625,ENSG00000215256,-0.20955718,-6.518565964,DHRS4-AS1,lncRNA
5710,ENSG00000171621,-0.209596238,-10.4378998,SPSB1,protein_coding
5996,ENSG00000180354,-0.209617786,-13.19819709,MTURN,protein_coding
5476,ENSG00000183718,-0.209621107,-9.234761961,TRIM52,protein_coding
2738,ENSG00000107651,-0.209633936,-3.790103924,SEC23IP,protein_coding
2653,ENSG00000246640,-0.209775045,-3.701968616,PICART1,lncRNA
2547,ENSG00000248540,-0.209952171,-3.593782116,NA,lncRNA
5713,ENSG00000064313,-0.210064428,-10.45116419,TAF2,protein_coding
4836,ENSG00000168256,-0.210316977,-7.03585847,NKIRAS2,protein_coding
5193,ENSG00000171189,-0.210436157,-8.127928283,GRIK1,protein_coding
5435,ENSG00000080824,-0.210487517,-9.095980975,HSP90AA1,protein_coding
1669,ENSG00000145220,-0.210487637,-2.828233593,LYAR,protein_coding
2396,ENSG00000155085,-0.210489695,-3.435147443,AK9,protein_coding
3288,ENSG00000242779,-0.210495501,-4.408181059,ZNF702P,transcribed_processed_pseudogene
6023,ENSG00000108946,-0.210557296,-13.67584631,PRKAR1A,protein_coding
6223,ENSG00000176018,-0.210719911,-20.13317754,LYSMD3,protein_coding
657,ENSG00000275632,-0.210760303,-2.103249664,NA,lncRNA
1394,ENSG00000128534,-0.210829965,-2.599696584,LSM8,protein_coding
4837,ENSG00000144677,-0.210933104,-7.036978182,CTDSPL,protein_coding
3282,ENSG00000034533,-0.210954601,-4.400161736,ASTE1,protein_coding
2443,ENSG00000204815,-0.210980829,-3.485038923,ODAD4,protein_coding
1398,ENSG00000106591,-0.21102803,-2.601821485,MRPL32,protein_coding
2483,ENSG00000078177,-0.211071259,-3.529076237,N4BP2,protein_coding
3976,ENSG00000077063,-0.211074581,-5.374387528,CTTNBP2,protein_coding
5927,ENSG00000177788,-0.211134191,-12.35059686,RAB4A-AS1,lncRNA
989,ENSG00000144504,-0.211224494,-2.306030336,ANKMY1,protein_coding
3441,ENSG00000133026,-0.211331138,-4.587591709,MYH10,protein_coding
5324,ENSG00000132912,-0.211347952,-8.586538856,DCTN4,protein_coding
1377,ENSG00000114405,-0.211466034,-2.588738391,CEP15,protein_coding
5957,ENSG00000143971,-0.211510798,-12.75163663,ETAA1,protein_coding
4904,ENSG00000153006,-0.211523967,-7.196079397,SREK1IP1,protein_coding
6182,ENSG00000051596,-0.211684934,-17.56688614,THOC3,protein_coding
2660,ENSG00000163607,-0.211753353,-3.706554319,GTPBP8,protein_coding
523,ENSG00000273261,-0.211753463,-2.015126171,NA,lncRNA
2177,ENSG00000168243,-0.211812745,-3.245182612,GNG4,protein_coding
4658,ENSG00000260838,-0.211820313,-6.609643623,NA,lncRNA
1244,ENSG00000214575,-0.211997899,-2.494674218,CPEB1,protein_coding
4883,ENSG00000188730,-0.212008817,-7.152440385,VWC2,protein_coding
3626,ENSG00000132676,-0.212061556,-4.828454967,DAP3,protein_coding
5604,ENSG00000123200,-0.212072335,-9.865570776,ZC3H13,protein_coding
6016,ENSG00000130517,-0.212120191,-13.54541155,PGPEP1,protein_coding
1571,ENSG00000005436,-0.21213196,-2.741693483,GCFC2,protein_coding
5794,ENSG00000105278,-0.212212828,-11.05197384,ZFR2,protein_coding
5556,ENSG00000269937,-0.212244461,-9.617580721,NA,lncRNA
1352,ENSG00000269951,-0.212257,-2.570213078,NA,lncRNA
3112,ENSG00000091490,-0.212455028,-4.204651422,SEL1L3,protein_coding
4058,ENSG00000016082,-0.212462071,-5.502727308,ISL1,protein_coding
2945,ENSG00000288800,-0.212472762,-4.001304817,NA,lncRNA
1210,ENSG00000132300,-0.212518453,-2.469248439,PTCD3,protein_coding
1638,ENSG00000153558,-0.212599474,-2.798970008,FBXL2,protein_coding
3299,ENSG00000101463,-0.212712867,-4.418689009,SYNDIG1,protein_coding
2006,ENSG00000243660,-0.212790667,-3.11142595,ZNF487,protein_coding
4303,ENSG00000163159,-0.212800272,-5.860952261,VPS72,protein_coding
4247,ENSG00000125482,-0.212872731,-5.754666266,TTF1,protein_coding
6269,ENSG00000249915,-0.212933111,-26.45175829,PDCD6,protein_coding
3574,ENSG00000119771,-0.21297846,-4.764242132,KLHL29,protein_coding
5911,ENSG00000101166,-0.213023709,-12.27305098,PRELID3B,protein_coding
3678,ENSG00000143842,-0.213067531,-4.909046706,SOX13,protein_coding
6086,ENSG00000144843,-0.213169619,-14.83173356,ADPRH,protein_coding
3494,ENSG00000102547,-0.213264742,-4.658207875,CAB39L,protein_coding
5053,ENSG00000115561,-0.213308954,-7.642557714,CHMP3,protein_coding
4597,ENSG00000135953,-0.213380707,-6.458816767,MFSD9,protein_coding
5247,ENSG00000112685,-0.213416276,-8.322901987,EXOC2,protein_coding
6236,ENSG00000010017,-0.213416713,-21.58907534,RANBP9,protein_coding
5667,ENSG00000146757,-0.21342941,-10.1816593,ZNF92,protein_coding
4969,ENSG00000147099,-0.213430062,-7.41206021,HDAC8,protein_coding
5294,ENSG00000273820,-0.213487629,-8.474400219,USP27X,protein_coding
4348,ENSG00000233178,-0.213629342,-5.948316246,NA,lncRNA
2830,ENSG00000260641,-0.213680931,-3.883296969,TSPAN5-DT,lncRNA
3229,ENSG00000136628,-0.213772075,-4.33800475,EPRS1,protein_coding
3945,ENSG00000115947,-0.21386184,-5.314630871,ORC4,protein_coding
5889,ENSG00000214517,-0.213896462,-12.0542794,PPME1,protein_coding
5214,ENSG00000198740,-0.213928597,-8.205587635,ZNF652,protein_coding
2441,ENSG00000197885,-0.214110764,-3.484559576,NKIRAS1,protein_coding
6077,ENSG00000019505,-0.21417543,-14.7380214,SYT13,protein_coding
5326,ENSG00000138604,-0.214183757,-8.600635804,GLCE,protein_coding
4412,ENSG00000179915,-0.214272223,-6.086246088,NRXN1,protein_coding
4750,ENSG00000121440,-0.214281106,-6.833243547,PDZRN3,protein_coding
4042,ENSG00000196214,-0.214291498,-5.47759842,ZNF766,protein_coding
5740,ENSG00000165966,-0.214323715,-10.62901863,PDZRN4,protein_coding
4468,ENSG00000132932,-0.214328613,-6.193809825,ATP8A2,protein_coding
3478,ENSG00000244687,-0.214369089,-4.64120162,UBE2V1,protein_coding
973,ENSG00000284526,-0.214488038,-2.299176344,NA,protein_coding
3449,ENSG00000155097,-0.214492079,-4.598843009,ATP6V1C1,protein_coding
2960,ENSG00000137094,-0.214662919,-4.016459795,DNAJB5,protein_coding
5575,ENSG00000160551,-0.214672067,-9.673175072,TAOK1,protein_coding
3337,ENSG00000181619,-0.214752587,-4.465272517,GPR135,protein_coding
4292,ENSG00000158467,-0.214755366,-5.83895158,AHCYL2,protein_coding
4476,ENSG00000234338,-0.214866695,-6.20743105,NA,processed_pseudogene
6144,ENSG00000163171,-0.214866762,-16.33064584,CDC42EP3,protein_coding
3049,ENSG00000171877,-0.214888324,-4.113237529,FRMD5,protein_coding
4184,ENSG00000157764,-0.214920959,-5.681576576,BRAF,protein_coding
5124,ENSG00000253352,-0.21496242,-7.887424569,TUG1,protein_coding
5791,ENSG00000134278,-0.215093647,-11.0419232,SPIRE1,protein_coding
6027,ENSG00000103342,-0.215106521,-13.68448429,GSPT1,protein_coding
1227,ENSG00000259706,-0.215126837,-2.480139198,HSP90B2P,processed_pseudogene
4035,ENSG00000130226,-0.215203535,-5.464466139,DPP6,protein_coding
4831,ENSG00000069966,-0.215294988,-7.022983434,GNB5,protein_coding
5406,ENSG00000153827,-0.215326316,-8.961367042,TRIP12,protein_coding
4714,ENSG00000138738,-0.215427964,-6.743511107,PRDM5,protein_coding
1653,ENSG00000162545,-0.215554923,-2.812318603,CAMK2N1,protein_coding
4556,ENSG00000205189,-0.215745813,-6.36492577,ZBTB10,protein_coding
5843,ENSG00000023734,-0.215785112,-11.55482627,STRAP,protein_coding
1837,ENSG00000282393,-0.215875236,-2.969588172,NA,lncRNA
2103,ENSG00000197275,-0.215932266,-3.18193752,RAD54B,protein_coding
1402,ENSG00000272977,-0.216022267,-2.605034501,NA,lncRNA
5270,ENSG00000204256,-0.216128733,-8.396025384,BRD2,protein_coding
1559,ENSG00000138193,-0.2161664,-2.727165481,PLCE1,protein_coding
4993,ENSG00000176148,-0.216319448,-7.478843024,TCP11L1,protein_coding
3385,ENSG00000157653,-0.216487034,-4.523434932,C9orf43,protein_coding
6188,ENSG00000175352,-0.216584741,-17.88026831,NRIP3,protein_coding
3297,ENSG00000108239,-0.216686077,-4.417816111,TBC1D12,protein_coding
1592,ENSG00000289361,-0.216691473,-2.753880925,NA,lncRNA
3019,ENSG00000129691,-0.216752755,-4.07287767,ASH2L,protein_coding
1757,ENSG00000151116,-0.21677618,-2.898150843,UEVLD,protein_coding
6165,ENSG00000151948,-0.216794774,-16.98583936,GLT1D1,protein_coding
5098,ENSG00000115540,-0.216868478,-7.815937311,MOB4,protein_coding
2874,ENSG00000123352,-0.216920249,-3.92310606,SPATS2,protein_coding
1664,ENSG00000245685,-0.217013188,-2.825478338,FRG1-DT,lncRNA
4684,ENSG00000126464,-0.217020969,-6.668705798,PRR12,protein_coding
4717,ENSG00000172348,-0.217036589,-6.756145996,RCAN2,protein_coding
5030,ENSG00000171385,-0.217060694,-7.572483523,KCND3,protein_coding
3222,ENSG00000124785,-0.217079119,-4.327175008,NRN1,protein_coding
5241,ENSG00000151151,-0.217100509,-8.298485392,IPMK,protein_coding
5365,ENSG00000170448,-0.217188614,-8.786377407,NFXL1,protein_coding
4313,ENSG00000146555,-0.217324497,-5.875040392,SDK1,protein_coding
1678,ENSG00000050438,-0.217381337,-2.835155724,SLC4A8,protein_coding
2384,ENSG00000114107,-0.217424535,-3.420247578,CEP70,protein_coding
2408,ENSG00000246560,-0.217442487,-3.451206468,UBE2D3-AS1,lncRNA
3176,ENSG00000127993,-0.217460136,-4.27677377,RBM48,protein_coding
4484,ENSG00000140553,-0.217528559,-6.223056928,UNC45A,protein_coding
3808,ENSG00000143633,-0.217634648,-5.082446888,C1orf131,protein_coding
4789,ENSG00000173933,-0.217653745,-6.909529934,RBM4,protein_coding
6252,ENSG00000197170,-0.217660784,-23.58359816,PSMD12,protein_coding
3889,ENSG00000136003,-0.217662497,-5.230930318,ISCU,protein_coding
4984,ENSG00000267796,-0.21766854,-7.446530076,LIN37,protein_coding
5902,ENSG00000155592,-0.217782065,-12.19393054,ZKSCAN2,protein_coding
2679,ENSG00000122435,-0.217783055,-3.731757669,TRMT13,protein_coding
5548,ENSG00000164542,-0.217825244,-9.572043694,MATCAP2,protein_coding
4094,ENSG00000137267,-0.2179215,-5.555587547,TUBB2A,protein_coding
3402,ENSG00000198780,-0.218025007,-4.536658624,FAM169A,protein_coding
5874,ENSG00000135900,-0.218102323,-11.80939359,MRPL44,protein_coding
4078,ENSG00000102103,-0.218134116,-5.530363493,PQBP1,protein_coding
4977,ENSG00000119328,-0.21836289,-7.427831712,ABITRAM,protein_coding
4689,ENSG00000146729,-0.218372421,-6.67619936,NIPSNAP2,protein_coding
2875,ENSG00000120820,-0.218398504,-3.923521193,GLT8D2,protein_coding
1780,ENSG00000167460,-0.218449999,-2.920282558,TPM4,protein_coding
3711,ENSG00000198680,-0.21846349,-4.969936311,TUSC1,protein_coding
5529,ENSG00000156172,-0.21850065,-9.473421642,CFAP418,protein_coding
1740,ENSG00000105856,-0.218593046,-2.888847687,HBP1,protein_coding
3851,ENSG00000108984,-0.218596567,-5.152344145,MAP2K6,protein_coding
5371,ENSG00000148219,-0.218723144,-8.794008633,ASTN2,protein_coding
6226,ENSG00000171150,-0.218801972,-20.76239247,SOCS5,protein_coding
2140,ENSG00000050820,-0.218815243,-3.214882726,BCAR1,protein_coding
2783,ENSG00000239704,-0.2188413,-3.835494769,CDRT4,protein_coding
1371,ENSG00000273145,-0.218850478,-2.585666227,NA,lncRNA
5412,ENSG00000139697,-0.218858038,-8.988052614,SBNO1,protein_coding
5545,ENSG00000185942,-0.218873827,-9.562571915,NKAIN3,protein_coding
592,ENSG00000213853,-0.218941221,-2.058735819,EMP2,protein_coding
2444,ENSG00000135870,-0.219000533,-3.486906371,RC3H1,protein_coding
5741,ENSG00000007944,-0.219113867,-10.6291517,MYLIP,protein_coding
5027,ENSG00000141449,-0.219158864,-7.561533776,GREB1L,protein_coding
3820,ENSG00000160584,-0.219231911,-5.096197449,SIK3,protein_coding
6083,ENSG00000178385,-0.219310948,-14.80385553,PLEKHM3,protein_coding
998,ENSG00000151689,-0.219453487,-2.316446378,INPP1,protein_coding
1834,ENSG00000095574,-0.219631895,-2.965605103,IKZF5,protein_coding
5216,ENSG00000131844,-0.219642538,-8.210548593,MCCC2,protein_coding
5418,ENSG00000236859,-0.219700775,-9.024078539,NIFK-AS1,lncRNA
763,ENSG00000144031,-0.219738053,-2.165000141,ANKRD53,protein_coding
2034,ENSG00000167965,-0.219954461,-3.134031741,MLST8,protein_coding
3523,ENSG00000139613,-0.219986357,-4.701717862,SMARCC2,protein_coding
252,ENSG00000267062,-0.220125658,2.824962027,NA,lncRNA
2754,ENSG00000168779,-0.220243937,-3.808424475,SHOX2,protein_coding
3096,ENSG00000261324,-0.220330496,-4.185960943,NA,lncRNA
4428,ENSG00000166546,-0.220451509,-6.106639655,BEAN1,protein_coding
4692,ENSG00000011260,-0.220489527,-6.684204616,UTP18,protein_coding
3816,ENSG00000165995,-0.220654497,-5.090665385,CACNB2,protein_coding
3348,ENSG00000116741,-0.220667259,-4.474286901,RGS2,protein_coding
3296,ENSG00000147202,-0.220689849,-4.417732307,DIAPH2,protein_coding
4846,ENSG00000186310,-0.220743782,-7.059743462,NAP1L3,protein_coding
4427,ENSG00000089057,-0.220840168,-6.105960025,SLC23A2,protein_coding
5510,ENSG00000100644,-0.220844964,-9.402158931,HIF1A,protein_coding
3868,ENSG00000164347,-0.220890709,-5.185876643,GFM2,protein_coding
3860,ENSG00000138698,-0.220900796,-5.175245469,RAP1GDS1,protein_coding
4693,ENSG00000116473,-0.220929053,-6.687421105,RAP1A,protein_coding
4375,ENSG00000178171,-0.220946065,-6.00595107,AMER3,protein_coding
5141,ENSG00000233723,-0.221034507,-7.937254357,LINC01122,lncRNA
4932,ENSG00000141503,-0.221106738,-7.289284546,MINK1,protein_coding
1485,ENSG00000234175,-0.2211106,-2.664288958,NA,processed_pseudogene
2211,ENSG00000064763,-0.22112328,-3.268868522,FAR2,protein_coding
4994,ENSG00000164823,-0.221129201,-7.484714752,OSGIN2,protein_coding
2899,ENSG00000178665,-0.221157475,-3.95311394,ZNF713,protein_coding
3399,ENSG00000134324,-0.221227974,-4.532763592,LPIN1,protein_coding
1462,ENSG00000290746,-0.221346876,-2.649412763,CA5BP1,lncRNA
1636,ENSG00000139926,-0.221517281,-2.796754734,FRMD6,protein_coding
4490,ENSG00000119912,-0.221669557,-6.231179023,IDE,protein_coding
4437,ENSG00000174032,-0.221811535,-6.11815024,SLC25A30,protein_coding
4632,ENSG00000265491,-0.221960131,-6.539478659,RNF115,protein_coding
4847,ENSG00000197050,-0.222014935,-7.059987697,ZNF420,protein_coding
5989,ENSG00000160049,-0.222151727,-13.08597737,DFFA,protein_coding
4193,ENSG00000176208,-0.222347835,-5.694855203,ATAD5,protein_coding
2749,ENSG00000113845,-0.222421211,-3.8034738,TIMMDC1,protein_coding
4214,ENSG00000137106,-0.222442229,-5.714215961,GRHPR,protein_coding
3759,ENSG00000158545,-0.222497661,-5.028726701,ZC3H18,protein_coding
2541,ENSG00000103942,-0.222523731,-3.582417435,HOMER2,protein_coding
5245,ENSG00000172915,-0.222651392,-8.319378183,NBEA,protein_coding
5918,ENSG00000108684,-0.222652325,-12.30676588,ASIC2,protein_coding
5953,ENSG00000197872,-0.22266188,-12.68699234,CYRIA,protein_coding
869,ENSG00000141542,-0.222698282,-2.239612518,RAB40B,protein_coding
5876,ENSG00000107185,-0.222783301,-11.83667876,RGP1,protein_coding
2533,ENSG00000126561,-0.222886353,-3.57494893,STAT5A,protein_coding
5251,ENSG00000112941,-0.222892726,-8.329598663,TENT4A,protein_coding
5899,ENSG00000164244,-0.222909485,-12.14349131,PRRC1,protein_coding
5118,ENSG00000162664,-0.223021331,-7.861319398,ZNF326,protein_coding
5192,ENSG00000276293,-0.223031913,-8.127848067,PIP4K2B,protein_coding
954,ENSG00000186288,-0.223133551,-2.288260521,PABPC1L2A,protein_coding
4126,ENSG00000003987,-0.223258866,-5.598968086,MTMR7,protein_coding
4577,ENSG00000198406,-0.223275298,-6.415931989,BZW1P2,processed_pseudogene
2563,ENSG00000120158,-0.223341275,-3.608580796,RCL1,protein_coding
3659,ENSG00000122417,-0.223462902,-4.883678706,ODF2L,protein_coding
4704,ENSG00000131459,-0.223493294,-6.718470017,GFPT2,protein_coding
2099,ENSG00000115998,-0.223517344,-3.177838012,C2orf42,protein_coding
4122,ENSG00000162415,-0.223600487,-5.594704028,ZSWIM5,protein_coding
1473,ENSG00000085231,-0.22366785,-2.656612774,AK6,protein_coding
4785,ENSG00000156299,-0.223674291,-6.903281859,TIAM1,protein_coding
5558,ENSG00000197497,-0.22369703,-9.618665495,ZNF665,protein_coding
2327,ENSG00000163743,-0.223723529,-3.368596016,RCHY1,protein_coding
3162,ENSG00000120903,-0.223780567,-4.263800089,CHRNA2,protein_coding
5950,ENSG00000019995,-0.223787285,-12.66538257,ZRANB1,protein_coding
5831,ENSG00000006453,-0.224087159,-11.3788442,BAIAP2L1,protein_coding
5859,ENSG00000187398,-0.22428816,-11.6924756,LUZP2,protein_coding
5266,ENSG00000162377,-0.224301723,-8.384165632,COA7,protein_coding
5252,ENSG00000150712,-0.224314453,-8.337903808,MTMR12,protein_coding
4534,ENSG00000181192,-0.224389836,-6.321507565,DHTKD1,protein_coding
1202,ENSG00000154096,-0.224392069,-2.463300416,THY1,protein_coding
1917,ENSG00000075151,-0.224471165,-3.030543395,EIF4G3,protein_coding
5094,ENSG00000130962,-0.224537561,-7.800787171,PRRG1,protein_coding
3621,ENSG00000145375,-0.224673976,-4.824358674,AFG2A,protein_coding
5309,ENSG00000125945,-0.224682478,-8.529629729,ZNF436,protein_coding
5013,ENSG00000015479,-0.224947815,-7.530283118,MATR3,protein_coding
4892,ENSG00000186448,-0.224963281,-7.164870987,ZNF197,protein_coding
1146,ENSG00000089505,-0.224970954,-2.420950808,CMTM1,protein_coding
5209,ENSG00000174740,-0.224999096,-8.194055883,PABPC5,protein_coding
615,ENSG00000286584,-0.225014288,-2.076450522,NA,lncRNA
6164,ENSG00000089234,-0.225057186,-16.95820166,BRAP,protein_coding
4911,ENSG00000104643,-0.225098935,-7.217341988,MTMR9,protein_coding
3865,ENSG00000109265,-0.225157394,-5.181080753,CRACD,protein_coding
5923,ENSG00000229191,-0.225178937,-12.32672417,NA,lncRNA
4894,ENSG00000080603,-0.22538845,-7.166612048,SRCAP,protein_coding
3437,ENSG00000059769,-0.225399537,-4.586490261,DNAJC25,protein_coding
6151,ENSG00000031698,-0.225475392,-16.52099293,SARS1,protein_coding
3248,ENSG00000067992,-0.225561648,-4.359040578,PDK3,protein_coding
3417,ENSG00000128654,-0.225568695,-4.554722752,MTX2,protein_coding
5077,ENSG00000196693,-0.225595484,-7.734337117,ZNF33B,protein_coding
4150,ENSG00000118007,-0.225604296,-5.640107249,STAG1,protein_coding
1962,ENSG00000224790,-0.22570508,-3.073003931,HLCS-AS1,lncRNA
4270,ENSG00000100364,-0.22575873,-5.791779793,KIAA0930,protein_coding
3655,ENSG00000108061,-0.225962818,-4.880584256,SHOC2,protein_coding
2153,ENSG00000095261,-0.225983146,-3.227779968,PSMD5,protein_coding
5258,ENSG00000186020,-0.226012426,-8.357680812,ZNF529,protein_coding
4520,ENSG00000166963,-0.226171233,-6.289709065,MAP1A,protein_coding
5777,ENSG00000085832,-0.226261035,-10.92179719,EPS15,protein_coding
3242,ENSG00000123240,-0.226476974,-4.348255127,OPTN,protein_coding
5312,ENSG00000011332,-0.226513195,-8.543510418,DPF1,protein_coding
4554,ENSG00000134900,-0.226597327,-6.364013208,TPP2,protein_coding
2694,ENSG00000169064,-0.226700015,-3.75423682,ZBBX,protein_coding
4995,ENSG00000180425,-0.226703235,-7.485015048,C11orf71,protein_coding
4730,ENSG00000110844,-0.226879512,-6.789242903,PRPF40B,protein_coding
3389,ENSG00000185774,-0.226919282,-4.525925223,KCNIP4,protein_coding
6272,ENSG00000078618,-0.227231731,-27.26751023,NRDC,protein_coding
622,ENSG00000092531,-0.227256791,-2.082367419,SNAP23,protein_coding
4733,ENSG00000265817,-0.227257383,-6.791714887,FSBP,protein_coding
